row_index,session_id,consistency_native_web_model_ua_strength,consistency_native_web_model_ua_match,consistency_native_web_android_version_match,consistency_native_web_android_version_delta,consistency_native_web_screen_width_error_ratio,consistency_native_web_screen_height_error_ratio,consistency_native_web_screen_max_error_ratio,consistency_native_web_screen_score,consistency_native_web_screen_consistent_10pct,consistency_native_web_cpu_platform_match,consistency_native_web_cpu_platform_known,consistency_native_web_gpu_family_score,consistency_native_web_gpu_family_match,consistency_native_web_gpu_software_or_desktop,consistency_native_web_touch_mobile_match,consistency_native_web_memory_delta_gb,consistency_native_web_memory_score,consistency_native_web_desktop_or_bot_ua,consistency_native_webview_agent_model_match,consistency_native_webview_agent_android_version_match,consistency_native_webview_agent_android_version_delta,consistency_native_webview_bridge_injected,consistency_native_webview_package_expected,consistency_native_webview_installer_official_like,consistency_native_webview_installer_manual,consistency_native_webview_debug_cleartext_tension,consistency_webview_web_chrome_major_match,consistency_webview_web_chrome_major_delta,consistency_webview_web_ua_has_wv_token,consistency_webview_web_bridge_mobile_runtime_match,consistency_webview_web_non_browser_ua,consistency_tri_layer_core_integrity_pass,consistency_tri_layer_sensor_bridge_fail,consistency_tri_layer_manual_timezone_or_adb,consistency_tri_layer_adb_full_battery_signal,consistency_tri_layer_official_installer_core_pass,consistency_tri_layer_mean_match_score,consistency_tri_layer_failure_count,llm_label.risk_score
1030,4232d1b6-cb32-4639-8714-b50618da0b9a,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1031,155bebd4-24c2-49f1-bc1f-7eac8bfc34df,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1032,4e5958bf-6a86-4cdb-a340-38c13bdacf41,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1033,2767533c-673a-4741-913d-9fc3587d077f,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1034,da28705e-3e34-43a7-86a9-f7300c41ecb5,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1035,d8909e95-200e-4c8c-86f3-968d02be14fe,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1036,d4a4f816-f00a-4f33-ab77-90740d587cbb,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1037,a70abd02-1e26-4758-8f38-c9afdae6bfaf,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1038,ae54f8b3-0dec-4ad3-b85b-c85491ffc36d,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1039,8e3d1b3f-1d31-4001-879f-9510f3341628,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1040,a55eb770-8768-4553-8931-d157c81c1adb,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1041,bf48ba76-8d2c-4561-a734-fee25f87ef78,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1042,23212caa-946e-444f-998e-0c8ce432a3e3,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1043,29343b36-fc93-4e24-a932-6f6817bdadba,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1044,3ee1719b-b6cc-40a4-bcc4-368bc45e527d,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1045,3ae8068f-7f9b-4c01-8510-c100f48730c6,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1046,49e53a04-0a94-4029-b08c-14d3e85a640c,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1047,5464e55b-ffed-47a0-848f-2cc3070e93c3,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1048,4d858b36-c24b-4674-aa08-675786b173b5,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1049,347092b8-90a2-4af3-a19d-946dfaf85e02,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1050,a8fe6978-1f6e-468b-885a-b5b4ca59936e,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1051,c01d759d-f35b-48df-bd16-6c3676eaa9cd,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1052,93db32cd-07bb-49f1-9652-e5aeeed2c1dc,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1053,5b2a6ea1-3d23-41aa-a8ae-68f257efdedf,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1054,6e03c337-50d5-4ef6-b1f2-2e476d42021d,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1055,7e683a70-d1f6-4314-a634-b594e8ea9734,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1056,e26a1da1-d847-4aee-8b11-37349568afe9,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1057,42987229-f47a-4622-b7ec-b828f8cc7339,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1058,0e126fd1-d64d-4b79-b9b8-4c220825f3ca,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1059,75eeab22-429d-45f5-8bbb-46c4d9be59f7,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1060,5a383f7f-d576-4393-8931-27d24aa4b2da,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1061,becfe8de-0a2c-41ab-a3b3-11343b952899,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1062,d4426985-68fb-47e2-b50b-7361b45fb5a3,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1063,b2756627-b683-4395-b234-67dead4605cd,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1064,47b1e7be-1416-4eac-8d0b-a9ef0310b02a,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1065,8b97f87d-6996-4fd4-8a6a-cf39c88d083e,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1066,50c47461-918d-4def-8732-eb24a8123967,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1067,1f768c6c-fb4d-4c97-a384-e2b32a0d1d59,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1068,ccce5763-9303-41b2-94fe-f951070e3336,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1069,dbac206d-6f40-45bc-93e2-8055b8414372,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1070,16c682c2-7d6b-4601-aeab-a69eb54ee9a6,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1071,c60fda00-face-4694-915a-7427f9a6b049,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1072,2c2c2e86-380b-4dbd-8df3-3ff735ddfbe5,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1073,4cd954c9-160a-4407-9199-b7bbd81a1bed,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1074,c3c3da30-9e3a-44b0-b889-4eef10bea16a,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1075,0bafdbad-5c74-4cba-b6bd-315ecbf01427,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1076,5afc8cad-2792-4118-9576-6873b1edce7d,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1077,8ad4331f-0719-43b1-a4b7-4fa072fb3ee4,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1078,76e452f8-89aa-4086-b551-4256b13f9c6b,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1079,cbd5a3f3-eca6-4b2a-8a9a-e02913ae72e4,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1080,be442f33-2aa6-40f2-bf3a-94e1a51b553a,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1081,20f07b94-575b-458a-9bfb-346e08349a07,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1082,3d302f0c-aac7-4935-a02e-2df04727e62f,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1083,b33c0276-af3c-4ba1-b5c3-af1181f1c4c6,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1084,39949706-1acd-451a-9160-4d8c9713f950,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1085,b07a91e9-586f-40c0-9c2d-8b857f90fa26,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1086,74251e70-de41-4875-a02b-d53455da50dd,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1087,978c4739-7b01-40cb-b941-bba6132f5a0c,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1088,f6f0d253-423b-45b8-886c-082caa602133,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1089,beeb7403-4d6c-4233-b293-cd481e3069b7,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1090,36ca6dd4-799c-4de6-8588-a360dbf2ac8e,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,92
1091,57f0d5a1-a873-4d55-af84-049f3d1bc923,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1092,aae8ccd0-5589-4745-814d-8d62ba9b2170,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1093,c4db976d-bfc5-4b1b-a9b9-8491da3206d4,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
1094,fd0a5d94-654f-401c-bc27-8f42ce2b35b8,0.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,99.0,-1.0,1.0,0.0,-1.0,99.0,0.0,1.0,0.0,0.0,0.0,-1.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,95
1095,ceb972f4-8379-4928-a44b-62c1b54f5b6c,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,95
1096,cc4e416e-0e6a-4b6c-9347-ddde9e3efb5f,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,98
1097,7f507e15-8b8b-4a71-a0e8-7c73140a64b9,0.0,0.0,-1.0,99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,95
1098,379bf7cd-6899-4dfc-a01a-77dbe9fd364f,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8250000000000001,6.0,98
